0.05264541759779817,0.2268617825847583
0.2705305055484257,0.5044380891173561
0.5969377161760959,0.5252568062835498
0.7413535602644428,0.017103673950561227
0.9465915848306136,0.4691404773172305
0.6676280972097143,0.34448804339527306
0.360166993451283,0.8820445399345657
0.7251831801527733,0.5556033735883832
0.027867471299835356,0.27339284151533716
0.7199102856747945,0.904142738623208
0.5681797025488518,0.17786488723638527
0.12039841680625063,0.7245093133950894
0.24930328140703328,0.6849379177071387
0.7684621423720549,0.6029551618843797
0.903160221077812,0.17239174736235552
0.13017855362055308,0.7989190469854733
0.18459290364307723,0.7129585291703313
0.9556504872449788,0.8316152079550618
0.47558039082683734,0.9839532703758845
0.9703748967889647,0.2436798326366726
0.19250344862440072,0.5282410919104216
0.0870481470619251,0.4517481882294968
0.062350503100260246,0.258685248820272
0.5593418254025274,0.4111331133077827
0.7624861015672061,0.17808513940104154
0.8588697614774216,0.9469813969661999
0.5446851697598031,0.410267913410576
0.4348579594105614,0.9575411588858427
0.8828239217630184,0.5137276577057777
0.041004242648130185,0.9077692323834718
0.8228884412126226,0.761909078974293
0.6933023859393405,0.09813203747173516
0.6203682728745424,0.9488656402299073
0.4497555102667521,0.319772598504266
0.5535227835414712,0.2793849066691333
0.5460776424700343,0.36272251978960723
0.39976151715654473,0.5685507008745789
0.0501649686068788,0.7051270744168228
0.729123044600065,0.02207500883446334
0.5415533555422785,0.8270663312769997
0.6600943060337867,0.4409248213814312
0.2565892338400373,0.5214452475449276
0.40875906982187793,0.9669527084816655
0.9923880301216566,0.8480525246638093
0.3568560291217636,0.5231635446432715
0.395210791693246,0.07780365189075278
0.9822257278703465,0.35270596309846036
0.23254586504468255,0.6231909513637134
0.6765376752432046,0.775508685883036
0.6396491663485485,0.14274066583145018
0.1442578281021546,0.07736290213368768
0.3500819012885902,0.31415047453626366
0.7969929299855927,0.09160280398452536
0.3243601568400305,0.9425770808635804
0.7045080376195686,0.3927264785144753
0.11101661328166679,0.5945589270886434
0.17487581261922558,0.32043911427886307
0.5149095326900773,0.4837716535914053
0.7760995023588209,0.3656110118750009
0.12351022066203199,0.13810175666311997
0.07096395593501248,0.9909698097349797
0.6759917638200152,0.3906832679126536
0.10318645076834476,0.3784762481495766
0.2293360746879114,0.831826195356787
0.5979810507386755,0.8670412052786315
0.31147043502868443,0.7395809616650761
0.6034965421537349,0.15165872132554648
0.477357689811708,0.9405261816402958
0.36130680434744766,0.3312902509284582
0.9697193556076221,0.9332255220564051
0.5397881557884782,0.28759459816223154
0.8594947711914214,0.6332348072401048
0.5622149255810596,0.3775326334600331
0.7361891079696034,0.28188193725174904
0.2763512007242219,0.44826038896195075
0.09931922692675987,0.1698050679913573
